name,country,date,review_score,review_header,review_body
Harry Le,VN,"Aug 1, 2025",5,Great support from Joanna B /The OVHcloud team,Great support Joanna B. /The OVHcloud team in order / payment and replace / upgrade services. 5 stars rated. I have used OVH services for many years and will continue to use their services for many years to come. Harry Le
Ahmed Adm,SA,"Jul 31, 2025",5,I had a request to cancel the remaining…,"I had a request to cancel the remaining commitment on a long-term server contract. Joanna from the Claim Dept. handled my case. Even though the contract terms normally don’t allow early cancellation, she took the time to review it and approved my request as a one-time exception. She also disabled the auto-renewal to avoid future charges, which I appreciate. The communication was clear, professional, and solution-focused. Thanks to the support team for the flexibility and quick resolution. The ticket No. CS11387994"
Stanislav,NL,"Jul 29, 2025",1,No response to mass phishing!,"I found over 200 phishing sites on this hosting. All of them are located on one server on one IP address. The target was citizens of European countries. On July 6, I sent a complaint through their complaint form. And now, 3 weeks later, there has been no response, the number of phishing sites continues to grow. Although services such as Google Safe Browsing have marked the sites as phishing, the hosting continues to host them."
Ghulam Ali,TR,"Jul 28, 2025",1,They just dont answer,Good luck if OVH servers keep working. But if somehow it has some issue. You are wasted. I have my case CS11370988 initiated 5 days ago and still waiting for any support. They just dont answer even if your server is crashed. This is happending right now and they really dont bother.
Tom Cruise,TZ,"Jul 28, 2025",1,SCAM! SCAM! According to my Ticket number…,"According to my Ticket number CS11375855, OVH cut my money on card and paid everything successful then I login in to my account and found out they are telling me order is Cancelled while money was cut on my Account.. Their SCAM if they don't want my money they better decline it before they cut my money.. Now their telling me to send another Payment lol, I told them to verify my KYC and take the money that they already cut but they denied that they want another payment lol.. Avoid them they only want your money"
Nikolaj Naur,DK,"Jul 26, 2025",5,I'm really pleased with the support,"I'm really pleased with the support team´s guidance on how to navigate the OVHcloud portal, as well as fast and friendly response. I made a free trial POC on the Data Platform offering and I´m impressed with this open source oriented Europe based alternative to the big-tech dominated BI tools. Ticket number CS11372192"
DC,GB,"Jul 25, 2025",5,"""Important"" is when things go wrong","My old server died after a windows update. The team helped to restore the server in safe mode and get information off the server. Post that I could not install Windows 2022 again, the team helped me set up a new server quickly and at a favourable price. Case CS11356935"
Abraham Brito,VE,"Jul 24, 2025",5,good job,"good, very specifict and great attention"
QuentR,FR,"Jul 24, 2025",1,Thieves,"Thieves! Run away, the service is shitty. You will pay for services you did not request and we will not reimburse you!"
Rodrigo,AR,"Jul 23, 2025",5,The Best Hosting,I've used this hosting provider for years for all the websites I build. The support is excellent and fast. I recommend it.
Peter TS,BE,"Jul 23, 2025",1,Never again.,Never again. Poor support. No or very late replies to support tickets and product questions. Non existing telephone numbers on their websites. Support chats that get 'disconnected' once you start complaining... We will end our 3 servers and all other services we have running with ovh and move them to a different supplier.
Vasco Campos,FI,"Jul 22, 2025",5,[ln53523-ovh][CS11288399],"I had already dropped this case, but when I called about another matter, the employee (André A.) was very professional and helpful. So, I brought the matter again, and he said he understood my situation and said he would forward the case which he did. After some time, his colleague (Leticia D.) contacted me, asked for my explanation, and quickly understood and resolved the issue professionally with a focus on customer service. Thank you both for your support. Sincerely, Vasco Campos"
